# widthsADWIN, reconstructionErrorTime, driftDecisions
861,0.387200474739,0
862,0.404157519341,0
863,0.353519499302,0
864,0.396363109350,0
865,0.422718465328,0
866,0.444502562284,0
867,0.400066375732,0
868,0.426670193672,0
869,0.374957382679,0
870,0.432641237974,0
871,0.383041501045,0
872,0.385995030403,0
873,0.437906116247,0
874,0.467424929142,0
875,0.370531111956,0
876,0.447591573000,0
877,0.475425481796,0
878,0.415438711643,0
879,0.388125091791,0
880,0.367608428001,0
881,0.400025129318,0
882,0.381454974413,0
883,0.375247210264,0
884,0.404325902462,0
885,0.447544723749,0
886,0.362557649612,0
887,0.389806836843,0
888,0.370379805565,0
889,0.392478615046,0
890,0.450009405613,0
891,0.442930996418,0
892,0.390866428614,0
893,0.391226977110,0
894,0.428001701832,0
895,0.477472543716,0
896,0.391661673784,0
897,0.437471807003,0
898,0.425213187933,0
899,0.452566444874,0
900,0.491330176592,0
901,0.390378177166,0
902,0.370193302631,0
903,0.387080550194,0
904,0.421730786562,0
905,0.415766328573,0
906,0.433179408312,0
907,0.459272772074,0
908,0.420559585094,0
909,0.356500655413,0
910,0.389381170273,0
911,0.509876310825,0
912,0.418926954269,0
913,0.422077268362,0
914,0.392231106758,0
915,0.352629989386,0
916,0.457251727581,0
917,0.406969726086,0
918,0.376970142126,0
919,0.388382852077,0
920,0.425283938646,0
921,0.377065658569,0
922,0.385892957449,0
923,0.392780840397,0
924,0.378056019545,0
925,0.389221727848,0
926,0.438277840614,0
927,0.392135441303,0
928,0.453742682934,0
929,0.397682100534,0
930,0.371146202087,0
931,0.423612684011,0
932,0.434534072876,0
933,0.432998389006,0
934,0.399225443602,0
935,0.449112564325,0
936,0.416138708591,0
937,0.391467332840,0
938,0.387067884207,0
939,0.434477150440,0
940,0.411000669003,0
941,0.404421389103,0
942,0.391857653856,0
943,0.336985081434,0
944,0.509225606918,0
945,0.417977780104,0
946,0.402246624231,0
947,0.362972199917,0
948,0.350452005863,0
949,0.397378474474,0
950,0.351556777954,0
951,0.439437270164,0
952,0.397591233253,0
953,0.432302296162,0
954,0.393034934998,0
955,0.395118862391,0
956,0.430306851864,0
957,0.392677128315,0
958,0.413466423750,0
959,0.440404772758,0
960,0.402285903692,0
961,0.436598539352,0
962,0.369476795197,0
963,0.420323908329,0
964,0.424216091633,0
965,0.435319840908,0
966,0.375256776810,0
967,0.421776503325,0
968,0.335184782743,0
969,0.432856053114,0
970,0.428462296724,0
971,0.349623173475,0
972,0.371031314135,0
973,0.511212587357,0
974,0.405493557453,0
975,0.401343286037,0
976,0.463719218969,0
977,0.439765810966,0
978,0.443376213312,0
979,0.419786661863,0
980,0.413948446512,0
981,0.433322042227,0
982,0.395668596029,0
983,0.434465467930,0
984,0.389408230782,0
985,0.367703527212,0
986,0.407685011625,0
987,0.397940427065,0
988,0.376883685589,0
989,0.389732688665,0
990,0.440980970860,0
991,0.431455612183,0
992,0.388817608356,0
993,0.427054882050,0
994,0.383867919445,0
995,0.433808654547,0
996,0.468667328358,0
997,0.413834661245,0
998,0.410281956196,0
999,0.382244199514,0
1000,0.382706165314,0
1001,1.262052655220,0
1002,1.218068003654,0
1003,1.276811957359,0
1004,1.145117282867,0
1005,1.319545269012,0
1006,1.244403243065,0
1007,1.144708037376,0
1008,1.346560239792,0
1009,1.418233513832,0
1010,1.237013936043,0
1011,1.054322004318,0
1012,1.175448656082,0
1013,1.226241707802,0
1014,1.101428866386,0
1015,1.175162315369,0
1016,1.280975341797,0
1017,1.298680067062,0
1018,1.326614737511,0
1019,1.155640840530,0
1020,1.140194177628,0
1021,1.256639242172,0
1022,1.291113257408,0
1023,1.576764822006,0
896,1.166138172150,1
897,0.476039677858,0
898,0.490047633648,0
899,0.512037456036,0
900,0.521275341511,0
901,0.415728271008,0
902,0.583542823792,0
903,0.394926488400,0
904,0.498813539743,0
905,0.404635757208,0
906,0.526213169098,0
907,0.428509145975,0
908,0.418542534113,0
909,0.511312663555,0
910,0.456293284893,0
911,0.600006997585,0
912,0.507931768894,0
913,0.518488883972,0
914,0.432202517986,0
915,0.530421137810,0
916,0.508028984070,0
917,0.447075277567,0
918,0.386514216661,0
919,0.584794878960,0
920,0.495271027088,0
921,0.548926293850,0
922,0.530681252480,0
923,0.536321640015,0
924,0.495330750942,0
925,0.543982267380,0
926,0.457938343287,0
927,0.564552426338,0
800,0.533190190792,1
801,0.379394859076,0
802,0.477474361658,0
803,0.454020798206,0
804,0.506304621696,0
805,0.438433319330,0
806,0.515613973141,0
807,0.497377783060,0
808,0.562838435173,0
809,0.516875982285,0
810,0.541350126266,0
811,0.479725241661,0
812,0.493579745293,0
813,0.434591948986,0
814,0.428140163422,0
815,0.390114992857,0
816,0.450706034899,0
817,0.443034768105,0
818,0.492117553949,0
819,0.452304750681,0
820,0.535006105900,0
821,0.443327873945,0
822,0.434154719114,0
823,0.551930546761,0
824,0.470885783434,0
825,0.439752042294,0
826,0.494386494160,0
827,0.463376402855,0
828,0.519865214825,0
829,0.447569876909,0
830,0.529113233089,0
831,0.408705711365,0
832,0.406378388405,0
833,0.381771236658,0
834,0.405148595572,0
835,0.343656390905,0
836,0.411738008261,0
837,0.419651001692,0
838,0.380349725485,0
839,0.409323871136,0
840,0.374240249395,0
841,0.435444355011,0
842,0.473948299885,0
843,0.448280543089,0
844,0.440318793058,0
845,0.348598122597,0
846,0.339943259954,0
847,0.407205909491,0
848,0.348318308592,0
849,0.375458002090,0
850,0.401359200478,0
851,0.416823029518,0
852,0.364224314690,0
853,0.420124471188,0
854,0.360562443733,0
855,0.431681543589,0
856,0.364798098803,0
857,0.393232643604,0
858,0.400561779737,0
859,0.365825504065,0
860,0.358781278133,0
861,0.447427868843,0
862,0.342170596123,0
863,0.414671421051,0
864,0.422395378351,0
865,0.372520059347,0
866,0.291616171598,0
867,0.385139703751,0
868,0.364832609892,0
869,0.362268596888,0
870,0.436440914869,0
871,0.370080173016,0
872,0.372100055218,0
873,0.418478369713,0
874,0.452207267284,0
875,0.397270351648,0
876,0.411413908005,0
877,0.421847909689,0
878,0.385599583387,0
879,0.308024376631,0
880,0.345555335283,0
881,0.391210377216,0
882,0.400056302547,0
883,0.378126770258,0
884,0.432821244001,0
885,0.368671923876,0
886,0.426427096128,0
887,0.343741893768,0
888,0.394219249487,0
889,0.375130444765,0
890,0.409353226423,0
891,0.513139605522,0
892,0.400884866714,0
893,0.370671242476,0
894,0.417814165354,0
895,0.453921675682,0
896,0.420239657164,0
897,0.454316675663,0
898,0.364380806684,0
899,0.336772471666,0
900,0.406105905771,0
901,0.408798038960,0
902,0.390835225582,0
903,0.385569423437,0
904,0.485810697079,0
905,0.364054232836,0
906,0.353156119585,0
907,0.397371262312,0
908,0.434259325266,0
909,0.352502912283,0
910,0.350950121880,0
911,0.366632014513,0
912,0.402615517378,0
913,0.403293430805,0
914,0.413518399000,0
915,0.330093950033,0
916,0.338016331196,0
917,0.442027807236,0
918,0.358344495296,0
919,0.387571930885,0
920,0.408361822367,0
921,0.424339890480,0
922,0.325715422630,0
923,0.388576656580,0
924,0.454144179821,0
925,0.418714970350,0
926,0.395189732313,0
927,0.455810964108,0
928,0.400077909231,0
929,0.403703480959,0
930,0.386470973492,0
931,0.381781011820,0
932,0.378789633512,0
933,0.401854455471,0
934,0.413021057844,0
935,0.376726567745,0
936,0.420918822289,0
937,0.442275792360,0
938,0.418329060078,0
939,0.475696146488,0
940,0.390175193548,0
941,0.402469635010,0
942,0.354363650084,0
943,0.371705710888,0
944,0.383089661598,0
945,0.396214514971,0
946,0.375000298023,0
947,0.399379938841,0
948,0.407843559980,0
949,0.416426301003,0
950,0.350094228983,0
951,0.387202858925,0
952,0.392663031816,0
953,0.394964337349,0
954,0.366814374924,0
955,0.368472903967,0
956,0.411603242159,0
957,0.345934182405,0
958,0.410565853119,0
959,0.441091567278,0
960,0.389940947294,0
961,0.395481586456,0
962,0.428424686193,0
963,0.377748191357,0
964,0.360789805651,0
965,0.407344877720,0
966,0.383453786373,0
967,0.347907871008,0
968,0.386757910252,0
969,0.411391049623,0
970,0.402927398682,0
971,0.364841014147,0
972,0.363106071949,0
973,0.452808588743,0
974,0.380099684000,0
975,0.402722895145,0
976,0.389784336090,0
977,0.420602083206,0
978,0.333560258150,0
979,0.358563721180,0
980,0.354498416185,0
981,0.455356746912,0
982,0.309396326542,0
983,0.440332144499,0
984,0.375372111797,0
985,0.331713974476,0
986,0.390776038170,0
987,0.347608894110,0
988,0.420240789652,0
989,0.417101204395,0
990,0.381493985653,0
991,0.367434501648,0
992,0.381119996309,0
993,0.416910380125,0
994,0.368505924940,0
995,0.309077680111,0
996,0.346872866154,0
997,0.385872125626,0
998,0.372669249773,0
999,0.365418493748,0
1000,0.378481507301,0
1001,0.419353544712,0
1002,0.390585571527,0
1003,0.382726579905,0
1004,0.446021735668,0
